恩？	11.851	2017-04-05 21:27:15
没人发弹幕？	11.851	2017-04-05 21:27:31
第一	11.1	2017-04-06 00:25:43
第一个？	942.646	2017-04-06 04:36:54
我没开弹幕？？？	138.548	2017-04-06 05:50:41
你开了	153.425	2017-04-06 16:57:33
听说这个很纯洁	122.365	2017-04-06 20:26:15
没人？打开方式不对？	1053.67	2017-04-07 06:06:12
49	300.059	2017-04-07 07:01:56
23333333333333333333	421.959	2017-04-07 07:04:16
好干净	25.429	2017-04-07 07:19:29
我来证明你开了弹幕	124.166	2017-04-07 10:34:54
嗯	22.059	2017-04-07 10:36:38
我怀疑自己没开弹幕	143.659	2017-04-07 10:40:27
自己没有的才是珍惜	586.281	2017-04-07 13:22:40
讲的什么阿	161.278	2017-04-07 20:43:19
女主挺逗的……………	737.578	2017-04-07 21:28:04
现在的新番真是变样了，不想我们小时候的了……………	993.088	2017-04-07 21:35:21
我没开弹幕？	815.232	2017-04-07 22:26:58
走一走	46.269	2017-04-07 23:04:21
呜呜呜……	961.446	2017-04-08 00:13:39
噗。。。寂寞了是什么鬼？	809.682	2017-04-08 01:28:31
没人么	5.219	2017-04-08 02:31:27
2333	25.688	2017-04-08 03:02:00
我也觉得	838.207	2017-04-08 06:37:27
这关系666	192.066	2017-04-08 06:37:41
有人在吗	888.912	2017-04-08 06:38:17
还有我	947.145	2017-04-08 06:39:16
有人啊	1067.81	2017-04-08 06:41:16
咦 没人吗	9.809	2017-04-08 06:47:59
贵圈真乱，不过我喜欢	278.12	2017-04-08 07:33:12
前面说的好，有的会去珍惜才怪	593.8	2017-04-08 07:38:50
恐怖片既视感	752.92	2017-04-08 07:42:05
我好像想歪了。。。哦不对，我没想歪	814.28	2017-04-08 07:43:24
哈哈哈，666，想着这个人何玲一个人做	816.16	2017-04-08 07:43:44
有啊有啊	895.959	2017-04-08 07:43:39
学习技巧	853.418	2017-04-08 09:35:07
没有弹幕？？？	945.019	2017-04-08 09:38:43
没有人吗？	300.945	2017-04-08 10:08:00
有点接受不了，还是坚持再看	959.935	2017-04-08 10:48:27
暖暖	13.422	2017-04-08 10:51:36
开车了 	156.222	2017-04-08 10:52:47
1	83.093	2017-04-08 11:16:29
我没开弹幕？	409.856	2017-04-08 11:20:05
这是一部什么番？	146.176	2017-04-08 11:32:49
我擦，到底删除了多少	1025.09	2017-04-08 11:47:12
贵圈真乱	199.359	2017-04-08 11:51:35
……	1058.17	2017-04-08 11:53:55
？弹幕	8.471	2017-04-08 14:32:29
woc	840.892	2017-04-08 19:12:47
这就……	894.763	2017-04-09 03:01:51
删减版？	1053.76	2017-04-09 03:04:23
弹幕呢qwq	130.78	2017-04-09 03:41:04
咿	809.007	2017-04-09 03:54:12
啧	1228.69	2017-04-09 04:02:47
什么关系！！？？？？	435.892	2017-04-09 06:50:03
哈哈	798.025	2017-04-09 06:56:32
寂寞了。。噗	814.17	2017-04-09 06:57:04
这么直接？？	823.38	2017-04-09 06:57:22
能不能静静的看啊！！！！(╬▔皿▔)凸	846.91	2017-04-09 06:59:41
这也可以啊！	1232.95	2017-04-09 07:08:46
第一次開了彈幕覺得跟沒開一樣。	909.575	2017-04-09 07:35:09
我也是听说很纯洁才来看的	141.697	2017-04-09 08:20:56
麻蛋我咋碰不上这好事	222.612	2017-04-09 08:22:16
近亲结婚不得劲吧	413.073	2017-04-09 08:25:26
手机坏了	1012.72	2017-04-09 08:26:56
原来不是亲哥啊....	429.205	2017-04-09 08:35:21
真的那么污吗	57.173	2017-04-09 08:56:29
？？？	836.067	2017-04-09 09:34:58
有女生没，你有暗恋的人吗，把我当成他啊(ˇˇ) 	847.999	2017-04-09 09:49:45
