今天天气好晴朗！！！！！！	1736.5699462891	2016-04-23 00:51:02
挡不住的作死啊！！！！	1813.8199462891	2016-04-23 00:52:20
广东湛江	98.833000183105	2016-04-23 01:14:42
不是想看到鬼吗！这不就看到了吗！	1731.7800292969	2016-04-23 01:16:02
作死	1659.3699951172	2016-04-23 01:18:44
弹幕太多看不见剧情了	63.884998321533	2016-04-23 01:18:56
这自动门在哪买的	1729.2399902344	2016-04-23 01:21:06
叫你作死	1764.0699462891	2016-04-23 01:22:05
弹幕测试	1770.6500244141	2016-04-23 01:25:38
有冇咁穷啊～	2105.5	2016-04-23 01:28:07
天呐 这鬼有点美	1831.4699707031	2016-04-23 01:29:32
感觉张学友把眼睛给了发仔 其实张学友以前也是阴阳眼	6092.9599609375	2016-04-23 01:30:47
这其实是记者把袋子解开了，阿辉呼吸了，回去了，了解？	5901.9301757812	2016-04-23 01:33:03
神雕哈哈哈哈哈哈	3287.1899414062	2016-04-23 01:49:04
注意张继聪演技	906.02801513672	2016-04-23 01:54:16
这是鬼片吗？	5846.169921875	2016-04-23 02:05:17
这个时候不去医院跑来报仇？	4876.4799804688	2016-04-23 02:06:01
16.4.23	5933.7099609375	2016-04-23 02:06:45
他老婆把他吃了？？	5228.25	2016-04-23 02:12:24
恋母情结？？？她看着他长大的哎	5426.3901367188	2016-04-23 02:16:04
少年好帅啊！	5445.4399414062	2016-04-23 02:16:36
靠嘴炮	5490.9301757812	2016-04-23 02:17:23
3毛钱特效都说多了，只有1毛	6.7779998779297	2016-04-23 02:17:58
有点方	8.418999671936	2016-04-23 02:19:11
我为什么要来吃狗粮	5605	2016-04-23 02:19:34
其实说甜的，换个BGM试试	5636.16015625	2016-04-23 02:20:12
死了？？	5745.58984375	2016-04-23 02:22:29
请记住你是个鬼片，谢谢	5872.2900390625	2016-04-23 02:24:39
鸡装包里？？？？？？	1083.2299804688	2016-04-23 02:28:30
2333333333333333333333333333	4688.5400390625	2016-04-23 02:54:49
那个影子也会飘耶 看来是故意做的	4068.1000976562	2016-04-23 02:56:54
宜兴路过	105.79000091553	2016-04-23 03:00:06
看个鬼片也要被虐	5335.4301757812	2016-04-23 03:04:39
靓哦	5444.7900390625	2016-04-23 03:21:22
江美仪是我觉得气质超好超霸气越来越美的女人	3282.8999023438	2016-04-23 03:23:32
反家暴法已经出台了	2122.0500488281	2016-04-23 03:25:06
鸡屎那个真的好出戏哦 妈的	5765.3198242188	2016-04-23 03:27:08
 会撩的	5874.5698242188	2016-04-23 03:28:57
吴浩康也好帅啊	4771.4501953125	2016-04-23 03:29:29
4.23	5929.9501953125	2016-04-23 03:29:55
鸡到	5955.0200195312	2016-04-23 03:30:20
张学友	6023.75	2016-04-23 03:31:28
广大学生报到	92.369003295898	2016-04-23 03:33:56
弹幕护体	1619.0799560547	2016-04-23 03:36:44
做得好，啊嫂	5217.4301757812	2016-04-23 04:02:05
bnuz	86.262001037598	2016-04-23 04:05:43
珠海够在此	138.40400695801	2016-04-23 04:06:36
广东揭阳前来报到	116.17600250244	2016-04-23 04:10:05
驱魔人视觉	421.33499145508	2016-04-23 04:11:18
伏地魔？	157.47700500488	2016-04-23 04:13:16
广东英德。	87.40599822998	2016-04-23 04:13:46
英德	87.40599822998	2016-04-23 04:14:03
大飞马经别走	2823.4399414062	2016-04-23 04:15:07
怎么看呀都被弹幕挡住了	22.34700012207	2016-04-23 04:15:51
江门江职院	131.12199401855	2016-04-23 04:15:32
恐怖片科幻风	709.24700927734	2016-04-23 04:16:06
声音好小	91.295997619629	2016-04-23 04:17:02
港版康斯坦丁。。。	366.38500976562	2016-04-23 04:17:18
